,dU/dy,u'u',v'v',w'w',u'v',u'w',v'w'
356,0.0019589698357196,3.393626392091406,1.067397883618593,1.473760663328927,-0.7281187051276315,0.0042093754642643,-0.0006899517136358
357,0.0019502001904291,3.384548718729148,1.065916882175941,1.470851437391455,-0.7267602526546248,0.0041970727929953,-0.0006917541757749
358,0.0019415891188949,3.37548075565242,1.064432368315951,1.467940211534761,-0.7253987388176831,0.0041852560238769,-0.0006935077672376
359,0.0019331103540972,3.366421235173061,1.062943855958565,1.465029039230971,-0.7240339199088114,0.0041753233472461,-0.0006951859712998
360,0.0019247142869239,3.357370244591303,1.061450511080323,1.462121118330225,-0.722665909692455,0.0041680733676796,-0.0006967704779669
361,0.0019163444665461,3.348330530419298,1.059951423916883,1.459219071465043,-0.7212949929296147,0.0041633356945764,-0.00069833511715
362,0.0019079791660077,3.339306058728666,1.058445797772223,1.456323808841989,-0.719921350636109,0.0041602318550184,-0.0006997916794702
363,0.0018996172217939,3.330298995786464,1.05693302313753,1.453434663764701,-0.7185451381753918,0.0041574357912214,-0.0007010121686989
364,0.0018912324731,3.321310022811748,1.055412767642427,1.450550278507398,-0.7171664361335711,0.004154442353052,-0.0007019957672669
365,0.0018828137593794,3.31233740020258,1.053884955171748,1.447668863471652,-0.7157851429555122,0.0041520271866062,-0.0007028132586571
366,0.0018744044462389,3.303378146592284,1.052349705950285,1.444788152791268,-0.7144012732046027,0.0041506195181975,-0.0007035223536777
367,0.0018661287550872,3.294429094248676,1.050807385069495,1.4419063488225,-0.7130146413893698,0.0041493878381384,-0.0007041884008299
368,0.0018580946216705,3.285486321748257,1.049258383907371,1.439022230665497,-0.7116249668353426,0.0041466499043816,-0.0007050573551325
369,0.0018503247744775,3.276546808135125,1.047702929064814,1.436134725312296,-0.7102323402861288,0.0041424695070469,-0.0007060278937949
370,0.0018427962927873,3.267609613851461,1.046141078863477,1.43324297025937,-0.7088369140672643,0.0041394125292547,-0.000706971079212
371,0.0018354317919962,3.258673192307679,1.044572854173441,1.430346505057706,-0.7074385193423435,0.0041396955699243,-0.0007077869348028
372,0.0018281226864788,3.249736245216301,1.042998547079105,1.427444724018966,-0.7060372632423946,0.0041442866750052,-0.0007084368313625
373,0.0018208472534598,3.24079841833535,1.041418825266001,1.424538328261755,-0.7046334489354762,0.0041523641221718,-0.0007089921693137
374,0.0018136429260594,3.231859183744425,1.039834407731707,1.421628543783863,-0.7032269634472874,0.0041627104558183,-0.0007096021098922
375,0.0018065096425673,3.222919531168117,1.038245480194602,1.418715992330752,-0.701817675683515,0.0041742104669082,-0.0007102799890575
376,0.0017994542474674,3.213982366192106,1.036651607519868,1.41580067175598,-0.7004055312340116,0.0041856572718097,-0.0007108800690546
377,0.001792429618157,3.205049595973175,1.035052089125797,1.412882443154572,-0.698990664189143,0.0041966816532319,-0.0007114048363763
378,0.0017854096539687,3.196123411726021,1.033446378886274,1.409961057992685,-0.6975730947668808,0.0042078283484175,-0.0007119673718342
379,0.0017784700890484,3.187205359636522,1.031834220256419,1.407036126505719,-0.6961526750196152,0.0042196274971068,-0.0007124193132198
380,0.001771581008339,3.178295279683785,1.030215414181236,1.404105868824298,-0.6947296768925042,0.0042326544169431,-0.0007126606587083
381,0.0017646589993052,3.169394060568529,1.028589650419703,1.401169883427433,-0.693304277036884,0.0042475245491666,-0.0007126553781129
382,0.001757704141872,3.160501649804766,1.026956607531844,1.398229281925916,-0.6918762942393852,0.0042637213087349,-0.000712542915005
383,0.0017507522681622,3.151618359586205,1.025316117715715,1.395284043166025,-0.6904457424458671,0.0042798191449551,-0.000712581191468
384,0.0017438778362789,3.142746129449911,1.023668237538468,1.392334672887731,-0.6890127440615368,0.0042942070161845,-0.0007128338330685
385,0.0017371412529113,3.133886403914018,1.022013267367354,1.389382053267511,-0.6875771463295944,0.0043061049659497,-0.0007130835373161
386,0.0017304953880632,3.125038429531534,1.020351661202828,1.386425796565148,-0.6861388044165362,0.0043160001823586,-0.0007131532602045
387,0.0017238503754347,3.116201501040123,1.018683745517317,1.383464180151948,-0.6846978270947917,0.004324358868792,-0.0007129629555432
388,0.0017171684946764,3.107375337535638,1.017009552411777,1.380494436284764,-0.683254423024497,0.0043320095708261,-0.0007124252424932
389,0.0017104403031745,3.098559537476167,1.015328806420074,1.377515793388176,-0.6818084742076125,0.0043405308238318,-0.0007118970597285
390,0.0017036876587204,3.089754819027193,1.013641038436672,1.374529383780955,-0.6803599059854724,0.0043514487757333,-0.0007117954913152
391,0.0016969231297928,3.080961937891675,1.011945854328273,1.371536743570563,-0.6789086199255011,0.0043659381609435,-0.0007119783023804
392,0.0016901403683284,3.072181191771314,1.010243245192791,1.368540353799513,-0.6774546494930503,0.0043841993193997,-0.0007121613389982
393,0.0016833372219255,3.063411630673697,1.008533668042253,1.365542314262737,-0.6759980642281457,0.0044063573897728,-0.0007121713982978
394,0.0016764909074575,3.054653078361234,1.006817959226864,1.362542205687211,-0.6745388408434432,0.0044329506438933,-0.0007122224190682
395,0.0016696686987522,3.045906736384357,1.005097098891117,1.359539678834157,-0.6730768836835648,0.004463940815034,-0.0007126356622557
396,0.0016629008589131,3.037173352494262,1.003371884867097,1.356535657174164,-0.671612206116112,0.0044985401554092,-0.0007132254012443
397,0.0016561424686088,3.028454243937593,1.001642976113063,1.35352975824086,-0.6701450861549563,0.0045359659117586,-0.0007138994082064
398,0.0016494068200994,3.019748633138202,0.9999109570448782,1.350520687479655,-0.6686755759603222,0.0045761023385629,-0.0007147873910323
399,0.0016427115653916,3.011053987067314,0.99817623554099,1.347508414354668,-0.6672034616233246,0.0046181281946049,-0.0007157001679793
400,0.0016360682377194,3.002367198384262,0.9964389268353564,1.344494444784814,-0.6657284462625542,0.0046617086920182,-0.0007162685205234
401,0.0016294596111173,2.993687251027068,0.9946990967305858,1.341481156830557,-0.6642505391246901,0.0047071375242096,-0.0007165198598414
402,0.0016228925906601,2.985014925808086,0.9929569516062052,1.338470619432537,-0.6627699893086172,0.0047548864108554,-0.0007168417992384
403,0.0016163842411887,2.976350099471528,0.9912126005683348,1.33546404431602,-0.6612869397105713,0.0048063134323567,-0.0007174408574828
404,0.0016099439506845,2.967690531625989,0.9894658439789716,1.3324615333059,-0.6598014052680802,0.0048624641547741,-0.0007182251795552
405,0.0016035733731998,2.959033938369988,0.9877162333306666,1.329462303333385,-0.6583130407781718,0.0049227535705311,-0.0007189909420242
406,0.0015972693846362,2.950379774258713,0.9859633419712092,1.326466527521008,-0.6568219048447176,0.0049856692270511,-0.0007197698629009
407,0.0015910425507846,2.941728003539929,0.9842067613458012,1.323475763770757,-0.6553280834327132,0.0050495502321625,-0.0007206209185794
408,0.0015848337739006,2.933079174607908,0.9824462153964136,1.320490335262173,-0.6538315496107094,0.0051147212199539,-0.0007215415485266
409,0.0015786334014868,2.924436323351758,0.9806815307317808,1.317508564427838,-0.6523323206303585,0.005182369570041,-0.0007221742640104
410,0.0015724898885623,2.915804154124554,0.9789126431020192,1.314528686258384,-0.650830161745953,0.005253257603363,-0.0007226117550773
411,0.0015663949194573,2.907185890204426,0.9771396349692366,1.31155024241281,-0.6493252419431483,0.0053282696226333,-0.0007232944237088
412,0.0015603182019001,2.898581425046659,0.9753627650788212,1.308573916113932,-0.6478178245511882,0.0054073280017986,-0.0007240019578401
413,0.001554271873573,2.889989113242668,0.9735824028792156,1.305600460145043,-0.6463078497479265,0.0054900770467878,-0.0007247877763379
414,0.0015482861777259,2.881407641355319,0.971798947723036,1.302629765398578,-0.6447951440846442,0.0055753644590393,-0.0007257463286094
415,0.0015423502641864,2.872837088129887,0.9700128500807472,1.29966117222636,-0.643279783849723,0.0056620157830736,-0.0007268628763736
416,0.0015364557682588,2.864279431340603,0.9682244902452012,1.29669469795559,-0.6417617401757556,0.0057496100734315,-0.0007279799641998
417,0.0015306107312535,2.855737041394089,0.9664340404086932,1.293730592654755,-0.6402410488609205,0.0058382760494632,-0.0007290062165705
418,0.0015248670641293,2.847210234824682,0.964641584154305,1.290766628383232,-0.6387176682089026,0.0059291774180129,-0.0007301797098159
419,0.0015192491242177,2.838696464971195,0.9628471912803552,1.287799238002818,-0.6371916252901932,0.0060231950831541,-0.0007316565426401
420,0.0015137297344869,2.830193184227652,0.9610507445856558,1.284826019196865,-0.635662987102471,0.0061203330489322,-0.0007334384157269
421,0.0015082718715085,2.821699882264706,0.959252022021082,1.281847145715606,-0.6341317270232409,0.0062198212906669,-0.0007355806020136
422,0.0015028952561995,2.813217674014902,0.957450859300592,1.2788642325155,-0.6325979071686176,0.0063205296301922,-0.0007379824897365
423,0.0014976345694774,2.804747510911416,0.9556468985845756,1.275879670465047,-0.6310613924278629,0.0064219228729649,-0.0007403546409004
424,0.0014924658440146,2.796292141386334,0.9538396173422145,1.272894877157172,-0.6295223450284586,0.0065245502358594,-0.0007425201487
425,0.0014873453069106,2.787855020525809,0.9520287755460818,1.269908663653443,-0.6279806648775644,0.0066290907495041,-0.0007445587871746
426,0.0014821901816784,2.779437598340881,0.9502145788303464,1.266919487784697,-0.6264363287053534,0.0067354065960299,-0.0007465452905191
427,0.0014769700663769,2.771040063506917,0.9483974087884548,1.263927379156925,-0.6248892406450607,0.006842432135583,-0.0007483665231848
428,0.0014716804443578,2.762664137694708,0.9465775179167888,1.260932991345226,-0.6233393074783585,0.0069490349790493,-0.0007499805750695
429,0.0014663379040089,2.754311213308993,0.9447552528753408,1.257935292154684,-0.6217869407070868,0.0070537516536941,-0.0007514029908937
430,0.0014610389311943,2.745979872167683,0.9429310493637396,1.254933763654183,-0.6202321197975245,0.0071572610055966,-0.0007528152072371
431,0.0014558456934044,2.737666790357207,0.9411052885546148,1.251929138335842,-0.6186747260777524,0.0072608644841685,-0.0007545518916625
432,0.001450768023243,2.729370026672625,0.9392781929923644,1.248921131645044,-0.6171148539571177,0.007364985126491,-0.0007566062489852
433,0.0014458052812093,2.721088619422376,0.937449736866662,1.24590976156526,-0.6155522495671715,0.0074703795026355,-0.0007588639169561
434,0.0014409290036925,2.712821976527363,0.9356196397200712,1.242896489932317,-0.6139867810759392,0.0075775674490523,-0.0007612282785508
435,0.0014361297326281,2.704571160060003,0.9337877338123974,1.23988057900287,-0.6124186772984415,0.0076863218783032,-0.0007635717320363
436,0.0014314140504001,2.696337248363734,0.9319540357085924,1.236859575044123,-0.6108479701536569,0.0077965220915487,-0.0007657723421755
437,0.0014267278320448,2.688118853540752,0.9301187060275424,1.233831599225439,-0.6092744537240734,0.0079079927729117,-0.0007680352560584
438,0.0014219918970457,2.679915263396769,0.928281944573086,1.230797527682249,-0.6076983382802907,0.0080202153831782,-0.0007705699633404
439,0.0014172146219947,2.671726386651127,0.9264438505361186,1.227759856379758,-0.6061199239253124,0.0081315657497175,-0.0007730383468981
440,0.0014124624691279,2.663549544506927,0.9246042984689692,1.224720701980671,-0.6045391466442094,0.0082405365947768,-0.0007753114948587
441,0.001407772571549,2.655383903462567,0.9227627255633029,1.221682997502916,-0.6029559152252599,0.0083457982493497,-0.0007775036497223
442,0.0014032187822638,2.647229077477395,0.9209184708588738,1.218648304157465,-0.6013702212704263,0.0084479688071008,-0.0007797480148281
443,0.0013988095259517,2.639083982636976,0.919071047009233,1.215615523772724,-0.5997820206275833,0.0085487009168672,-0.0007820032372795
444,0.0013944122819295,2.630949978803313,0.9172202220214428,1.212582914542211,-0.5981914436276157,0.0086484347487406,-0.0007843038071176
445,0.0013899276187197,2.622828684849126,0.9153660310515268,1.20954817186787,-0.596598537312832,0.0087475547161262,-0.0007865661760301
446,0.0013853328401198,2.614721699913865,0.9135084881638036,1.206509281850406,-0.5950031471114001,0.0088473684789721,-0.0007888194234387
447,0.0013806942976455,2.606630645681543,0.9116476460978412,1.203465122214793,-0.5934052085929671,0.008949076645797,-0.0007911240750807
448,0.0013761133084029,2.598556646573146,0.9097836363304128,1.200416132128683,-0.5918049253552828,0.0090522621957392,-0.0007932517808073
449,0.001371611467283,2.590499255134825,0.9079164478761632,1.197364629848153,-0.5902021598004713,0.0091563280992455,-0.0007951699084287
450,0.0013671185038417,2.582457919786384,0.9060458481500636,1.194312764769029,-0.5885969645809943,0.0092602446422045,-0.0007970981301329
451,0.0013626296974515,2.574431154131296,0.9041716285360236,1.191260821681206,-0.5869895900694118,0.0093631235729831,-0.0007993171191302
452,0.0013582103695432,2.566415959875865,0.902293750325048,1.18820867762329,-0.5853798171715522,0.0094644042238244,-0.0008018450222955
453,0.0013538623353669,2.558410471929027,0.9004122609461236,1.185155978247306,-0.583767373552548,0.0095634870298819,-0.0008044966865964
454,0.0013495595475927,2.550416285459418,0.8985270531419328,1.182102700529998,-0.582152403464249,0.0096596121160159,-0.0008071915753495
455,0.0013452645154361,2.54243614062417,0.8966379744250835,1.179047747324043,-0.5805352075574753,0.0097516476571681,-0.0008100022738718
456,0.001340913071501,2.534470156092032,0.8947449512104878,1.175988850306227,-0.5789159348787934,0.0098391022995852,-0.0008128992561533
457,0.0013364574534906,2.526517218467598,0.8928479427240623,1.172926481907116,-0.577294386811454,0.0099226643101107,-0.0008156525460392
458,0.0013319432698422,2.518576933986447,0.8909470901986426,1.169864322767052,-0.5756704316436689,0.010004165243829,-0.000818352448122
459,0.0013274638141977,2.510648253315424,0.8890427069403747,1.166804004755009,-0.5740439941648534,0.0100849797775869,-0.0008209854103975
460,0.0013230804351354,2.502727077253371,0.8871350849921755,1.163743763092061,-0.5724150553266898,0.0101658980922273,-0.0008234928917176
461,0.0013187883380506,2.494808810795643,0.8852245488320992,1.160681643720791,-0.5707836086953644,0.0102465876357698,-0.000825987705286
462,0.0013145465874712,2.486891135531668,0.8833115119440115,1.157616722196418,-0.5691498239139258,0.0103260024562077,-0.0008284626519827
463,0.0013103113038364,2.478973885024696,0.8813962739285358,1.154549497517847,-0.5675137379547918,0.0104037036465395,-0.0008308791458889
464,0.0013060307222836,2.47105699199038,0.8794790715999348,1.151480461096568,-0.5658753053272223,0.0104798616387536,-0.0008332149287106
465,0.0013017370414559,2.463139945333895,0.8775602380748997,1.148408561136067,-0.5642344080772498,0.0105541687387514,-0.0008354645800495
466,0.0012975146036587,2.455222825810389,0.8756401200184672,1.145331947533776,-0.5625907511946164,0.0106256496557842,-0.0008377657935888
467,0.0012934088270127,2.447306061776548,0.8737189210339013,1.142249726386839,-0.5609444374227255,0.010693240797824,-0.0008400034000164
468,0.0012894162298691,2.439389031386919,0.8717967658543566,1.139162408841421,-0.5592956131060577,0.0107562535706457,-0.0008419851204658
469,0.001285509623901,2.431472211551352,0.869873681313762,1.136071611349098,-0.5576443066113778,0.0108136237289252,-0.0008438687560361
470,0.0012816880924955,2.42355652603278,0.8679495328365212,1.132978588034278,-0.5559906929525699,0.0108650840649618,-0.0008456587766477
471,0.0012779168643095,2.415642491109232,0.8660241280522047,1.129882897584161,-0.554334982609007,0.0109120452740752,-0.000847362290799
472,0.0012741404928645,2.407732019526471,0.8640972264604104,1.126785265414088,-0.5526770880412518,0.0109564976029449,-0.0008490565201881
473,0.0012703537932482,2.399829067398906,0.8621685902169277,1.123687563447471,-0.5510167505971888,0.011000125066244,-0.0008506464915116
474,0.0012665558684774,2.391937785276744,0.860238077186133,1.120591188782625,-0.5493538765409461,0.0110443098576406,-0.0008521285013101
475,0.0012628155026739,2.384060794478724,0.8583056971053591,1.11749785377436,-0.5476885539312635,0.01108998666504,-0.0008536863557607
476,0.0012591437137917,2.376197398687352,0.8563716767868914,1.114407494134359,-0.5460208217552238,0.0111371556034239,-0.000855354002778
477,0.001255450142829,2.36834537889749,0.8544363158954549,1.11131897867777,-0.5443510157049511,0.0111856027603716,-0.0008571351183505
478,0.0012517248124568,2.36050332074602,0.8524997249585645,1.108232744731805,-0.542679355038777,0.0112349400934308,-0.0008589818046159
479,0.0012479596905896,2.352670360163688,0.8505617650054542,1.105150530831368,-0.5410057040321257,0.0112835970625356,-0.0008607395388974
480,0.0012441629281773,2.344846046816072,0.8486222802995329,1.102073925682871,-0.5393299663593929,0.0113307061495599,-0.0008623987455106
481,0.0012403457942698,2.337030270824417,0.8466812429713092,1.099003600704117,-0.5376520640080138,0.0113759459128186,-0.0008639820207442
482,0.0012364930905876,2.329222886531801,0.8447387907828097,1.095938670479594,-0.5359720109965211,0.0114186921829733,-0.000865300572833
483,0.0012325993763233,2.321424671816853,0.8427950209392373,1.092878968316577,-0.5342899956987706,0.0114589780188896,-0.000866306750523
484,0.0012286770897319,2.313637332244273,0.8408498240219747,1.089824970065965,-0.5326059529889898,0.0114963766779818,-0.0008671947353513
485,0.0012247230383448,2.305863108084702,0.8389029046701773,1.086777176516616,-0.5309196480533465,0.011530481245973,-0.0008681603574233
486,0.0012207330554573,2.298104864184848,0.8369541402043198,1.08373516718091,-0.5292312141524685,0.0115608452880879,-0.0008693148996908
487,0.0012167476030526,2.290365090017885,0.835003482213192,1.080696768346681,-0.52754079356815,0.0115867448277038,-0.0008703888326262
488,0.0012128091058786,2.282646287177902,0.8330507202216998,1.077660456329099,-0.5258484021697982,0.0116085501432708,-0.0008710904651553
489,0.0012089354263111,2.274950937918185,0.8310957074664617,1.074626345131018,-0.5241539814844222,0.0116266125783298,-0.0008715237377514
490,0.0012051225799809,2.267279986378624,0.8291385774320951,1.071594565318382,-0.5224574538647954,0.0116405497057134,-0.0008717563180327
491,0.0012013776977565,2.25963008842033,0.8271797508480399,1.068564272765963,-0.5207587885298471,0.0116502812695794,-0.0008718233965908
492,0.0011976709364066,2.251996685087892,0.8252196380103073,1.065533516489293,-0.5190581495837068,0.0116554087841541,-0.0008716707699354
493,0.0011940144831258,2.244378673273224,0.8232583225296366,1.062501259900233,-0.517355686474684,0.0116558059188431,-0.000871480725556
494,0.0011904371453341,2.236776110838874,0.8212955937192813,1.059468842368613,-0.515651237127046,0.0116516342235954,-0.0008713471705499
495,0.0011868533137142,2.229188500751279,0.8193312389915429,1.056437431100838,-0.5139447366236061,0.0116413935060636,-0.0008711064435035
496,0.0011832183980777,2.221614422594347,0.8173653204746922,1.053405821030861,-0.5122363200315029,0.0116233220095082,-0.0008707244018116
497,0.0011795170350739,2.214051095695445,0.8153981081444478,1.050372951736583,-0.5105259818828026,0.0115955427806904,-0.0008703404357401
498,0.0011756704769901,2.20649849769867,0.8134297642764008,1.047339203741145,-0.5088137027590872,0.0115567980421201,-0.0008698827516087
499,0.0011716712022946,2.198957369066911,0.8114604910516994,1.044306255804793,-0.5070995925882334,0.0115072515226981,-0.0008692489502893
500,0.0011676296847722,2.191426440861075,0.8094906604366442,1.041275490998344,-0.5053834708663367,0.0114479378653146,-0.0008683833274788
501,0.0011636340398891,2.183904059685366,0.8075205784837101,1.0382469145707,-0.5036653268558006,0.0113811518241758,-0.0008672733508883
502,0.0011596359705168,2.176389488259688,0.8055503736119646,1.035220029983201,-0.5019452108600958,0.0113085164192887,-0.0008662141043807
503,0.0011555710018885,2.168883942407833,0.8035801142346837,1.032194041845465,-0.5002232404361292,0.0112304920623998,-0.0008652961094788
504,0.0011515160335852,2.161388855896307,0.8016101094242968,1.029167994173086,-0.4984994480987581,0.011147829112459,-0.0008643820029216
505,0.0011475686617142,2.153902074936223,0.7996409525839719,1.026141171831078,-0.4967735597329083,0.0110613023897184,-0.0008634285828258
506,0.0011437040435955,2.14642077216843,0.7976730929469025,1.023113834400052,-0.4950454533969729,0.0109718514588706,-0.0008623968232028
507,0.0011399155235425,2.138945057157098,0.795706558250994,1.020087684581569,-0.4933151199815168,0.0108800884740308,-0.0008611741670145
508,0.0011362372112156,2.131476914919363,0.7937411540630505,1.017064893911014,-0.4915826495581808,0.0107865612392018,-0.0008597383392072
509,0.0011326652937142,2.124017658375311,0.7917768297986987,1.014046298605951,-0.4898482563119341,0.0106922892196183,-0.0008583903870984
510,0.0011291903227649,2.116566326515922,0.7898139174981164,1.011030292981637,-0.4881118721264925,0.0105984851401887,-0.0008571677346706
511,0.0011258278126675,2.109122309526884,0.787853023959609,1.008013991069306,-0.4863734883747295,0.0105062365168043,-0.0008559692284295
512,0.0011226239618408,2.101685345711952,0.7858943913412306,1.004995019776195,-0.4846331590144871,0.0104159583849833,-0.0008547441264181
513,0.0011195212320001,2.094255785503321,0.7839375207528619,1.001973958308582,-0.4828908163194023,0.0103273676674857,-0.0008535883275167
514,0.0011163847260768,2.086835121116532,0.7819817966700174,0.9989529161808548,-0.4811466398073712,0.0102397755924655,-0.0008523575550057
515,0.0011131629845527,2.079424044246286,0.780026997381937,0.995933263914982,-0.4794007948119726,0.0101524496661523,-0.0008510252298093
516,0.0011098624728149,2.072021736577092,0.7780730146249933,0.9929151590639934,-0.4776532200970255,0.0100651670276989,-0.0008498244778362
517,0.001106523933744,2.064626937302214,0.7761197434195719,0.98989904621656,-0.4759038272631754,0.0099769627527013,-0.0008486291144975
518,0.0011032451300515,2.057238971110675,0.7741671860143626,0.9868853453571172,-0.4741524950304267,0.0098878210714176,-0.0008473764921404
519,0.0011000749998263,2.049857829127711,0.7722153363279601,0.9838742476560444,-0.472399026851319,0.0097987465295968,-0.0008460742619657
520,0.0010969403166006,2.042483149309726,0.7702642937131963,0.9808659637230976,-0.4706433758546421,0.009710043342539,-0.0008446891591442
521,0.0010937724114238,2.035115618033438,0.7683142442704557,0.9778604888917264,-0.4688859172840945,0.0096213425124804,-0.0008433094602556
522,0.0010905369218156,2.027756581618079,0.7663652528839411,0.9748576818370488,-0.4671268573884473,0.0095321983082616,-0.0008419432722246
523,0.0010872042246174,2.020406349168369,0.7644172962289926,0.9718565437615608,-0.4653661264197352,0.0094411901701026,-0.0008405106766265
524,0.0010838079273685,2.013064555378649,0.7624701014150796,0.9688557849824156,-0.4636037945745824,0.0093464933935121,-0.0008389796733879
525,0.0010804184856521,2.005730077227867,0.7605230824529692,0.9658539855876768,-0.4618396970389991,0.0092469887751484,-0.0008375658793869
526,0.0010770653700493,1.998404043779265,0.7585756977840041,0.9628507206489092,-0.4600737214970001,0.0091425698898109,-0.0008364451272532
527,0.0010737061923456,1.991090139111493,0.7566276136143657,0.9598468899851588,-0.458305996544664,0.0090334316593458,-0.0008353994092893
528,0.0010703381549247,1.983791668186179,0.7546785465402119,0.9568440691847806,-0.4565365372784367,0.008919612287291,-0.0008341082652326
529,0.0010670222699691,1.976510628165311,0.7527284137066591,0.9538424063783552,-0.454765389377579,0.0088017480045327,-0.0008324935357592
530,0.0010637656108528,1.969247618736989,0.7507777044694587,0.9508393369331116,-0.4529923614832277,0.0086817152521995,-0.0008307474979806
531,0.0010605177778409,1.962001261031867,0.7488272984117391,0.947832379374179,-0.4512175026267707,0.0085620899342885,-0.0008289647703762
532,0.001057257208927,1.954770029585577,0.746877924057134,0.944820018903062,-0.4494409726855076,0.0084450637559098,-0.0008272601452891
533,0.0010539754027145,1.947553165860151,0.7449298355743614,0.941803255824369,-0.4476627030093161,0.0083314986320531,-0.0008255981827575
534,0.0010506851245413,1.940350955754171,0.7429829627289539,0.9387853624628526,-0.4458826329331494,0.0082213343003815,-0.0008239829202437
535,0.0010474173916514,1.933163395372822,0.7410371368191755,0.935768826426158,-0.4441007020872035,0.0081143572251726,-0.0008224023694638
536,0.0010441409359823,1.925989330487018,0.7390922008146377,0.9327542239844286,-0.4423170151203286,0.0080106668765313,-0.0008208336842971
537,0.0010408669887412,1.918826800325099,0.7371480792102653,0.9297415753339008,-0.440531730557306,0.0079098964975706,-0.0008191260777378
538,0.001037630870505,1.911673261005268,0.7352050149471949,0.9267301766287548,-0.438744692330658,0.0078116068866093,-0.0008171336523104
539,0.0010344067903958,1.904527087963436,0.7332637571393006,0.9237178642109336,-0.4369559467939039,0.0077158864356711,-0.0008148265898159
540,0.0010312016396949,1.897387780666373,0.7313252514167088,0.9207035779247872,-0.4351656300356448,0.0076233313435085,-0.0008123257321755
541,0.0010280153895572,1.890256161429531,0.7293901920012599,0.9176886195582636,-0.4333736427444512,0.0075344803994049,-0.0008097882623962
542,0.0010248815310464,1.883132638510821,0.7274590199730964,0.9146754443537712,-0.4315800033938613,0.0074489735440089,-0.0008072583421401
543,0.0010218600796508,1.876016971271386,0.7255320150418338,0.9116655808468026,-0.4297846330721972,0.0073659195915656,-0.0008046615404411
544,0.0010189327119906,1.868908903153214,0.7236092839418089,0.9086585154027504,-0.4279875181866355,0.0072848601767392,-0.0008019544719088
545,0.0010160815625478,1.861806879164614,0.7216907424394519,0.90565331282626,-0.426188730617013,0.0072050822500873,-0.0007992096557802
546,0.0010132324063639,1.854710756405467,0.7197759918992005,0.9026490273922552,-0.424388362976494,0.007125420355845,-0.0007963163733968
547,0.0010102721237216,1.847621810877495,0.7178645240820115,0.8996453806188817,-0.4225864504142564,0.0070439149271615,-0.0007932871816733
548,0.0010071612348294,1.840541764229063,0.7159560572242953,0.8966443003436492,-0.4207830019625686,0.0069594737449035,-0.0007902795294424
549,0.0010039293591049,1.83347267018378,0.7140504234054372,0.8936481493109935,-0.4189782050553225,0.006873005824873,-0.0007873493579838
550,0.0010006480054059,1.826414827694827,0.7121475199151314,0.8906572141757089,-0.4171719656445016,0.0067858204691897,-0.0007844921397055
551,0.0009973711659016,1.819366865544906,0.7102475748303773,0.88767126864049,-0.4153642587347162,0.006698323321602,-0.000781537223467
552,0.0009940990993228,1.812325932356052,0.7083512355945626,0.8846899642049831,-0.4135551836406581,0.0066100982830798,-0.0007784166907192
553,0.0009908016795816,1.805290126995408,0.7064592477157683,0.8817115720769207,-0.4117445544891298,0.0065203447662724,-0.0007752775972603
554,0.0009874663588226,1.798260162775068,0.7045722101009091,0.878733106916166,-0.4099322724538043,0.0064289330610505,-0.0007721477977043
555,0.0009841428285132,1.791238180397182,0.7026905398549095,0.8757514140201851,-0.4081184007142357,0.0063352563332131,-0.0007690241838016
556,0.0009809227471186,1.784226642669014,0.7008144242460342,0.8727645290894748,-0.4063029234234961,0.0062376858369229,-0.0007660336512528
557,0.0009778220257705,1.77722580755393,0.6989435648532522,0.8697723256259879,-0.4044857617924745,0.0061352760344003,-0.000763135314718
558,0.0009747329692456,1.770234350592034,0.6970772231575992,0.8667771295423042,-0.4026669907425308,0.0060279826340861,-0.0007601676296269
559,0.0009715755193052,1.76325141005346,0.6952147077890606,0.8637817163284076,-0.4008468276919576,0.0059161168510294,-0.0007572632444703
560,0.0009684080674142,1.756275653975329,0.693355783924017,0.8607875927559587,-0.3990252729875702,0.0057995635635022,-0.0007544210018137
561,0.0009652049499804,1.749305386619911,0.6915006501531381,0.8577954828926428,-0.3972023395801043,0.0056789306520244,-0.0007514665010553
562,0.0009618669044258,1.742341043630083,0.6896496661285322,0.8548070827216732,-0.3953781783639436,0.0055560345552533,-0.0007485348310054
563,0.0009584629822579,1.735382384169392,0.6878032842555385,0.8518241436452657,-0.393552621384784,0.0054326181906288,-0.0007457257273465
564,0.0009550929618037,1.728428059993289,0.6859619035661702,0.848848039340034,-0.3917255046508792,0.0053089511886381,-0.0007428391809832
565,0.0009517834164176,1.721479026381146,0.6841257165823643,0.8458790716732212,-0.3898969442020027,0.0051852265729519,-0.0007399140307764
566,0.0009485091929837,1.714536586343863,0.682294777781449,0.8429162160456118,-0.3880669403528976,0.0050622525009095,-0.0007371373418323
567,0.0009452005620677,1.707600928445152,0.6804692610409842,0.839958016869734,-0.3862354387653291,0.004939959030331,-0.0007345329385161
568,0.0009418093670641,1.700672365481541,0.6786493192337115,0.8370034973808447,-0.3844025387582444,0.0048172757745443,-0.0007320306482998
569,0.0009383117538368,1.693752350586904,0.6768350683530725,0.8340525504236409,-0.382568180562423,0.0046936576054274,-0.0007296314762462
570,0.0009347172370015,1.686841434216671,0.675026685945677,0.8311052390620877,-0.380732451394402,0.0045692538996419,-0.000727284254942
571,0.0009310674649455,1.679940012801524,0.6732243045273296,0.8281615912232062,-0.3788954684181868,0.004445913985096,-0.0007250403060085
